review_text_processed,polarity
"['compr', 'produt', 'cor', 'laranj', 'vei', 'cor', 'amarel']",0.0
"['tamp', 'nao', 'fic', 'balanc', 'saind', 'ultim', 'recom', 'panel']",1.0
"['tud', 'anunciadootim', 'produt']",1.0
['otim'],1.0
"['produt', 'cheg', 'antes', 'praz', 'recom']",1.0
"['otim', 'ptodut']",1.0
"['infeliz', 'entreg', 'aind', 'nao', 'efetu', 'aind', 'aguard', 'poss', 'test', 'enta', 'dar', 'opinia']",0.0
"['recom', 'otim', 'produt', 'vendedor', 'muit', 'respons', 'parabens', 'tod']",1.0
['parabens'],1.0
"['ped', 'entreg', 'antes', 'praz', 'volt', 'compr', 'ness', 'loj']",1.0
"['cheg', 'bem', 'antes', 'praz', 'estipul']",1.0
"['nao', 'receb', 'ped']",0.0
"['produt', 'indic', 'cheg', 'antes', 'praz']",1.0
"['vei', 'td', 'perfeit', 'estad', 'antes', 'previst']",1.0
"['ador', 'produtocheg', 'antes', 'praz', 'estipuladoest', 'satisfeit']",1.0
"['produt', 'excelent']",1.0
['excelent'],1.0
"['produt', 'entreg', 'antes', 'praz']",1.0
"['ame', 'produt', 'entreg', 'antes', 'praz', 'determin']",1.0
"['sup', 'recom', 'exat', 'pens', 'cheg', 'dias', 'antes', 'parabens', 'baratheon']",1.0
"['ped', 'lapiseir', 'receb']",1.0
"['produt', 'adequ', 'necess']",1.0
"['produt', 'otim', 'qualidad', 'entreg', 'sup', 'rap', 'aquiegaloporr']",1.0
"['aind', 'nao', 'receb', 'blus', 'entreg']",1.0
"['produt', 'corret', 'entreg', 'dentr', 'praz']",1.0
"['produt', 'otim', 'entreg', 'sup', 'rap', 'sup', 'recom']",1.0
"['compr', 'produt', 'dia', 'dia', 'aind', 'nao', 'sid', 'entreg']",0.0
"['aguard', 'receb']",0.0
"['satisfeit', 'produt', 'loj']",1.0
"['praz', 'entreg', 'ja', 'pass', 'aind', 'nao', 'receb', 'produt']",0.0
"['cumpr', 'quer']",1.0
"['compr', 'cint', 'envi', 'touc', 'solicit', 'devoluca']",0.0
"['recom', 'loj', 'produt', 'so', 'nao', 'pefeit', 'porqu', 'correi', 'nao', 'entreg', 'onde', 'mor', 'caus', 'assalt', 'restent', 'perfeit', 'aloj', 'produt', 'atend', 'praz', 'obrig', 'volt']",1.0
"['pessim', 'escolh', 'quer', 'dinheir', 'volt']",0.0
"['pacot', 'vei', 'rasg']",1.0
"['cheg', 'certinh', 'imagin', 'ador']",1.0
"['entreg', 'praz', 'produt', 'bem', 'embal', 'qualidad', 'satisfeit']",1.0
"['entreg', 'antes', 'praz', 'bonit', 'cortin']",1.0
"['entreg', 'feit', 'praz', 'corret']",1.0
"['parc', 'pessim', 'praz', 'entreg', 'mes', 'acab', 'cancel', 'produt', 'feliz', 'devolv', 'produt']",0.0
"['nao', 'receb', 'produt', 'aind']",0.0
"['pod', 'rap', 'entreg']",1.0
"['ame', 'aind', 'vei', 'antes', 'praz']",1.0
"['bom', 'produt']",1.0
"['tud', 'ok']",1.0
"['parabens', 'cheg', 'tud', 'cert', 'obrig']",1.0
"['produt', 'demor', 'entreg', 'sit', 'stark', 'fez', 'grand', 'confusa', 'compr', 'demor', 'cheg', 'dest', 'produt', 'cas']",0.0
"['produt', 'perfeit', 'entreg', 'antes', 'prazorecom', 'loj']",1.0
"['cheg', 'rap', 'fiqu', 'duv', 'nao', 'conhec', 'produt', 'bom', 'produt']",1.0
"['produt', 'nao', 'correspond', 'expectativa', 'fragil', 'nao', 'recom', 'ja', 'vei', 'estrgad']",0.0
"['obrig', 'atenca']",1.0
"['amo', 'recom']",1.0
"['fiz', 'ped', 'receb', 'outr', 'total', 'diferent', 'pior', 'nao', 'consig', 'contat', 'lannist', 'telefon', 'nao', 'funcion', 'profund', 'indign', 'nunc', 'problem', 'tamb', 'nao', 'compr']",0.0
"['produt', 'atend', 'expect', 'cheg', 'antes', 'praz']",1.0
"['aind', 'aguard', 'promet', 'entreg', 'seman', 'verdad', 'compr', 'marc', 'nao', 'abril']",0.0
['lindoo'],1.0
"['recomend', 'loj', 'outr', 'produt', 'adquir', 'produt', 'nao', 'pessim', 'qualidad', 'franj', 'fic', 'molh', 'nao', 'usar', 'fac', 'devolv']",0.0
"['gost', 'produt', 'entreg', 'bem', 'rap']",1.0
"['otim', 'produt', 'aind', 'nao', 'test']",1.0
"['stark', 'nao', 'mesm', 'loj', 'ate', 'moment', 'informaca', 'dificuldad', 'entreg', 'gost', 'sab']",0.0
"['produt', 'entreg', 'super', 'expect']",1.0
"['ped', 'dois', 'produt', 'entreg', 'apen']",0.0
"['produt', 'ok', 'cheg', 'otim', 'praz']",1.0
"['compr', 'toners', 'magent', 'amarel', 'cian', 'pret', 'fornecedor', 'tonerbr', 'fez', 'not', 'amarel', 'magent', 'por', 'entreg', 'magent', 'nao', 'consig', 'faz', 'troc']",0.0
"['entreg', 'apen', 'produt', 'cor', 'errad', 'vei', 'branc', 'compr', 'beg']",0.0
"['entreg', 'rap', 'eficient']",1.0
"['sup', 'recom', 'produt', 'cheg', 'rap', 'otim', 'estad']",1.0
"['produt', 'boa', 'qualidad']",1.0
"['boa', 'recom']",1.0
"['bom', 'entreg', 'receb', 'dias', 'apos', 'fatur']",1.0
"['aind', 'nao', 'instal', 'bom', 'estad']",1.0
"['sup', 'recom']",1.0
"['rap', 'entreg']",1.0
"['falt', 'fund', 'lixeir', 'rest', 'vei', 'tud', 'cert']",1.0
"['entreg', 'sup', 'rap']",1.0
"['pod', 'fech', 'rap']",1.0
"['muit', 'tristez', 'venh', 'realiz', 'avaliaca', 'fat', 'mercador', 'nao', 'ter', 'cheg', 'ate', 'agor', 'pra', 'pior', 'histor', 'rastrei', 'objet', 'cheg', 'unidad', 'cte']",0.0
"['compr', 'vari', 'produt', 'amazoncom', 'dia', 'soment', 'dois', 'nao', 'entregu', 'aind', 'aspir', 'carr', 'portatil']",0.0
"['otim', 'compradentr', 'praz', 'atend', 'atencaoobrig']",1.0
"['ped', 'fechadur', 'chav', 'tetr', 'recebichav', 'simpl']",0.0
"['receb', 'antes', 'dat', 'entreg', 'otim']",1.0
"['fiz', 'compr', 'inici', 'mes', 'ja', 'pag', 'produt', 'nao', 'receb', 'lannist', 'empres', 'dev', 'acompanh', 'pert', 'parceir', 'trabalh', 'insatisfeit']",0.0
"['mt', 'mbo']",1.0
"['lannist', 'produt', 'entreg', 'falt', 'item', 'ser', 'dois', 'gramp', 'so', 'entreg', 'esper', 'contat', 'resolv', 'problem']",0.0
"['fechadur', 'otim', 'qualidad', 'vei', 'dentr', 'praz', 'facil', 'instalaca', 'ja', 'instal', 'funcion', 'perfeit', 'satisfeit', 'recom', 'tod', 'obs', 'fot', 'chav', 'tetr']",1.0
"['alca', 'bols', 'arrebent', 'segund', 'dia', 'uso', 'simples', 'desfez', 'filh', 'fic', 'atras']",0.0
"['otim', 'rap', 'entreg']",1.0
"['receb', 'produt', 'tud', 'certinh', 'acim', 'esper', 'bem', 'antes', 'praz', 'top', 'top', 'recom', 'nald', 'anten']",1.0
"['excelent', 'produt', 'entreg']",1.0
['bom'],1.0
['gost'],1.0
"['entreg', 'antes', 'praz', 'indic']",1.0
"['parabens', 'cheg', 'antes', 'previst']",1.0
"['so', 'quer', 'relogi', 'cheg']",0.0
"['precis', 'troc', 'cop', 'pois', 'vier', 'errad', 'produt', 'ped', 'cop', 'liquidific', 'philips', 'wales', 'codig', 'ri', 'cor', 'pret', 'vier', 'outr']",0.0
"['compr', 'lencol', 'king', 'receb', 'fronh']",0.0
"['nao', 'receb', 'produt', 'ate', 'moment', 'nao', 'obtiv', 'retorn', 'relaca', 'devoluca', 'fatur', 'pagament']",0.0
"['entreg', 'antes', 'prazonot', 'mil']",1.0
"['produt', 'fiscal', 'vou', 'atras', 'direit']",0.0
"['realment', 'relogi', 'sup', 'expect', 'design', 'lind', 'sup', 'resistent', 'gost', 'relogi', 'exempl', 'maravilh']",1.0
"['produt', 'nao', 'cheg', 'praz', 'promet']",0.0
"['entreg', 'rap', 'tud', 'perfeit', 'not']",1.0
"['tud', 'ok']",1.0
"['bom', 'produt']",1.0
"['qualidad', 'bols', 'boa', 'fabricaca', 'nacional']",1.0
"['produt', 'pessim', 'qualidad']",0.0
"['boa', 'loj']",1.0
"['ache', 'tec', 'melhor', 'fin']",0.0
['otim'],1.0
['otim'],1.0
"['otim', 'produt', 'conform', 'descrica', 'entreg', 'antes', 'praz']",1.0
"['receb', 'produt', 'corret', 'bem', 'antes', 'praz', 'estipul', 'vendedor']",1.0
['ador'],1.0
['bom'],1.0
['excelent'],1.0
"['produt', 'otim']",1.0
"['produt', 'bom']",1.0
"['nao', 'receb', 'aind']",0.0
"['nao', 'cheg', 'livr', 'cheg', 'suplement', 'continu', 'cheg', 'suplement']",0.0
"['boa', 'noit', 'receb', 'produt', 'por', 'mal', 'embal', 'embrulh', 'papel', 'manilh', 'chuv', 'cheg', 'rasg', 'tud', 'bem', 'acredit', 'dev', 'melhor']",1.0
"['receb', 'not', 'fiscal', 'produt', 'so', 'entreg', 'ligu', 'lojist', 'ate', 'atenc', 'fal', 'envi', 'pois', 'fal', 'faz', 'encomendacaix', 'cad', 'vidr']",0.0
"['precis', 'pranch', 'nunc', 'acontec', 'comig', 'sempr', 'compr', 'sit', 'sempr', 'cheg', 'antes', 'venciment', 'dest', 'vez', 'venc', 'n', 'cheg', 'aind', 'vej', 'vcs', 'pod', 'fazerprec', 'val']",0.0
"['produt', 'vei', 'defeit', 'nao', 'aparent', 'original', 'entre', 'contat', 'aguard', 'retorn']",0.0
"['receb', 'praz', 'ja', 'apliqu', 'fic', 'bom', 'facil', 'aplicaca', 'pra', 'mim', 'nao', 'muit', 'habil', 'pra', 'agor', 'so', 'esper', 'ver', 'durabil']",1.0
"['nao', 'cumpr', 'praz']",0.0
"['ating', 'tod', 'expectativasparabens']",1.0
['gost'],1.0
"['otim', 'produt', 'sit', 'recomendavel']",1.0
"['otim', 'vendedor', 'cheg', 'ate', 'antes', 'praz', 'ador', 'produt']",1.0
"['bom', 'cheg', 'antes', 'esper', 'produt', 'lind', 'boa', 'qualidad']",1.0
"['produt', 'entreg', 'obrig']",1.0
"['entreg', 'bem', 'rap']",1.0
"['vei', 'bem', 'antes', 'praz', 'previstootim', 'atend', 'recom']",1.0
"['venc', 'praz', 'dia', 'fevereir', 'nao', 'receb', 'produt', 'voc', 'vao', 'entreg', 'encomend', 'precis', 'respost', 'urgent']",0.0
['excelent'],1.0
"['gost', 'praz', 'entreg']",1.0
"['cheg', 'antes', 'praz', 'previst', 'ame', 'cap']",1.0
"['decepcion', 'loj', 'nao', 'receb', 'produt', 'quer', 'dinheir', 'volt', 'pois', 'ja', 'nao', 'interess', 'produt']",0.0
"['nao', 'volt', 'compr', 'loj', 'demor', 'vid', 'entteg', 'dest', 'produt']",0.0
['gost'],1.0
"['produt', 'bom', 'pouc', 'menor', 'esper']",1.0
"['produt', 'vei', 'falt', 'pec', 'solicit', 'outr', 'urgenc', 'pois', 'ja', 'realiz', 'pagament', 'gost', 'contat', 'urgenc']",0.0
"['tud', 'acord', 'anunc']",1.0
"['nao', 'receb', 'produt', 'gost', 'sab', 'porqu']",0.0
"['sai', 'cam', 'vei', 'ota', 'cem', 'defeit', 'encom', 'outr', 'pesso']",1.0
"['produt', 'vei', 'caix', 'leg', 'amass', 'present', 'nao', 'porqu', 'nao', 'ped', 'embrulh', 'nao', 'ter', 'dev', 'cuid']",0.0
"['receb', 'produt', 'antes', 'dat', 'marc', 'vei', 'exat', 'ped', 'boa', 'compr', 'internet']",1.0
"['nenhum', 'moment', 'anunciovendedor', 'fal', 'produt', 'nao', 'verdadeir', 'gener', 'imitaca', 'barat', 'efeit']",0.0
"['so', 'quatr', 'compr', 'fiz', 'ja', 'pag', 'assinatur', 'prim', 'anual', 'encomend', 'cheg', 'praz', 'normal']",1.0
"['receb', 'produt', 'por', 'vei', 'cor', 'errad']",0.0
"['ame', 'produt', 'resistent', 'facil', 'colocaca']",1.0
"['entreg', 'antes', 'praz', 'sempr', 'loj', 'lannist', 'ta', 'parabens']",1.0
"['otim', 'vendedor']",1.0
"['boa', 'entreg', 'rap', 'complicaco']",1.0
"['entreg', 'corret', 'dest', 'produt']",1.0
"['cheg', 'antes', 'praz', 'esper']",1.0
"['produt', 'especificaca']",0.0
"['entreg', 'rap', 'satisfeit']",1.0
"['joi', 'praz', 'entreg', 'material', 'wish']",1.0
"['vei', 'cert', 'usar', 'cas', 'broc', 'sao', 'boas']",1.0
"['produt', 'incorret']",0.0
"['sim', 'recom', 'cheg', 'praz']",1.0
"['produt', 'original', 'cheg', 'antes', 'praz', 'sup', 'recom', 'compr', 'outr', 'vez', 'tranquil']",1.0
"['quer', 'devolv', 'carta', 'problem', 'nao', 'aparec', 'ped', 'carta']",0.0
"['produt', 'corretopor', 'avar', 'part', 'intern', 'pes']",0.0
"['nao', 'receb']",1.0
"['esta', 'demor', 'secul', 'faz', 'extorn', 'nunc', 'vou', 'compr', 'stark', 'parcir']",0.0
"['cobert', 'normal', 'cadelinh', 'gost', 'produt', 'cheg', 'rap']",1.0
"['produt', 'bacan', 'filh', 'gost', 'entreg', 'rap', 'gost', 'bastant']",1.0
"['cheg', 'sup', 'rap', 'vei', 'tdo', 'conform', 'solicit']",1.0
"['tud', 'acord', 'descrica', 'aind', 'vou', 'usar']",1.0
"['jah', 'conhec', 'marc', 'pois', 'adquir', 'whey', 'chocolat', 'bom', 'sinal', 'contud', 'morang', 'ridicul', 'ruim', 'pessim', 'formul', 'gost', 'ruim', 'nao', 'dilu', 'fud']",0.0
"['alem', 'produt', 'cheg', 'errad', 'devoluca', 'feit', 'client', 'ir', 'ate', 'agenc', 'correi', 'aceit', 'tamanh', 'encomend', 'trabalh', 'nunc']",1.0
"['aguard', 'contat', 'sab', 'acontec', 'produt', 'pois', 'ped', 'dois', 'cheg', 'apen']",0.0
"['garraf', 'lind', 'y', 'ven', 'copinh', 'val', 'pen', 'cheg', 'antes', 'praz', 'previst', 'ame', 'sup', 'recom']",1.0
['prestat'],1.0
"['receb', 'duas', 'remess', 'entretant', 'vei', 'exat', 'compr']",1.0
"['gost', 'pois', 'entreg', 'ate', 'antes', 'praz', 'determin', 'bom']",1.0
"['otim', 'entreg', 'antes', 'praz', 'garant', 'estend', 'nao', 'vei', 'dad', 'esta', 'incorret']",0.0
"['prec', 'sab', 'nao', 'muit', 'qualidad', 'resolv', 'assum', 'risc', 'produt', 'razoavel']",0.0
"['nao', 'gost', 'mand', 'cor', 'errad']",0.0
"['cheg', 'so', 'bas', 'beb', 'confort']",0.0
"['compr', 'sit', 'lannist', 'onde', 'sit', 'confiavel', 'nao', 'receb', 'mercador', 'program', 'dia', 'ha', 'ja', 'vist', 'quer', 'sab', 'receb', 'mercador']",0.0
"['produt', 'aparent', 'otim', 'qualidad', 'apen', 'pelicul', 'nao', 'serv', 'aparelh']",1.0
"['compr', 'tres', 'colch', 'ped', 'cheg', 'apen', 'nao', 'canal', 'apoi', 'client', 'adequ']",0.0
"['compr', 'kit', 'pom', 'receb', 'apen', 'ja', 'envi', 'mensag', 'nao', 'obtiv', 'respost', 'complet', 'falt', 'respeit']",0.0
"['produt', 'entreg', 'pontual']",1.0
"['produt', 'cheg', 'antes', 'praz']",1.0
"['produt', 'fragil', 'usar', 'cuid']",1.0
"['nao', 'poc', 'dar', 'oponia', 'porqu', 'aind', 'nao', 'receb', 'deix', 'cheg', 'pod', 'fal', 'algum', 'cois']",0.0
"['produt', 'nao', 'vei', 'embalag', 'fabric', 'tud', 'lev', 'crer', 'falsific', 'ire', 'retorn']",0.0
"['descrico', 'dess', 'relogi', 'nao', 'diz', 'tamanh', 'caix', 'aparent', 'mostr', 'grand', 'masculin', 'pequen', 'nao', 'gost', 'vou', 'tent', 'repass', 'nao', 'perd', 'dinheir']",0.0
"['satisfatori', 'produt', 'cheg', 'praz']",1.0
"['demor', 'entreg', 'vei', 'cert', 'ped']",1.0
"['entreg', 'praz', 'produt', 'bom', 'prec', 'recom', 'loj', 'produt']",1.0
"['otim', 'atend']",1.0
"['recom', 'firm', 'pois', 'mesm', 'idon']",1.0
"['cadiv', 'maravilh']",1.0
"['simples', 'ja', 'esgot', 'praz', 'entreg', 'produt', 'nao', 'entreg', 'alem', 'diss', 'sab', 'vou', 'receb', 'nao', 'produt']",0.0
['not'],1.0
"['otim', 'compr', 'otim', 'servic']",1.0
"['entreg', 'rapidatud', 'cert']",1.0
"['otim', 'sup', 'recom']",1.0
"['produt', 'entreg', 'praz', 'por', 'vei', 'tamp', 'quebr', 'produt', 'vaz']",0.0
"['produt', 'vei', 'corret', 'vei', 'defeit', 'tamp', 'precis', 'torcal']",1.0
"['receb', 'antes', 'praz', 'produt', 'funcion', 'bem']",1.0
"['funcion', 'perfeit']",1.0
"['produt', 'otim', 'qualidad', 'cheg', 'antes', 'praz']",1.0
"['produt', 'cheg', 'praz', 'recomend', 'sit']",1.0
"['vei', 'praz', 'funcion', 'bem']",1.0
"['ache', 'nao', 'receb', 'temp', 'mud', 'cheg', 'hor', 'men', 'esper', 'cadeir', 'lind']",1.0
"['mous', 'funcion', 'bem', 'bluetooth']",1.0
"['unic', 'problem', 'anunci', 'nao', 'fal', 'ilhos', 'tir', 'acab', 'compr', 'achand', 'ilhos', 'infeliz', 'nao', 'pois', 'dev', 'const', 'anunci', 'produt', 'bom']",1.0
"['produt', 'bom', 'bonit', 'barat', 'recom', 'atenc', 'c', 'email']",1.0
"['tud', 'ok']",1.0
"['otim', 'produt']",1.0
"['infeliz', 'nao', 'receb', 'entreg', 'antes', 'praz', 'pesso', 'retir', 'correi', 'pois', 'nao', 'encontr', 'ningu', 'cas']",1.0
"['nao', 'receb', 'produt', 'aind']",0.0
['bom'],1.0
"['bom', 'segur', 'compr', 'aqu']",1.0
"['receb', 'produt', 'receb', 'esper']",1.0
['nan'],1.0
"['compr', 'atras', 'dat', 'entreg', 'entre', 'contat', 'diss', 'nao', 'produt', 'cancel', 'pedidoagor', 'atras', 'ressarc', 'valorresumindopessim', 'vendedor']",0.0
"['bom', 'produt']",1.0
"['produt', 'otim', 'qualidad', 'fiqu', 'satisfeit', 'entreg', 'sup', 'rap', 'sempr']",1.0
"['receb', 'produt', 'diferent', 'comrpr']",0.0
"['entreg', 'rap', 'antes', 'praz', 'estipul', 'satisfeit']",1.0
['recom'],1.0
"['obrig', 'dar', 'tud', 'cert']",1.0
"['gost', 'produtoserv', 'cert', 'cam', 'fic', 'sup', 'bonit']",1.0
"['temp', 'entreg', 'ate', 'agor', 'nao', 'receb', 'produt']",0.0
"['pai', 'gost', 'result', 'dorm', 'melhor']",1.0
"['otim', 'entreg', 'praz']",1.0
"['jarr', 'otim', 'serv', 'visit', 'agu', 'refrigeranteam']",1.0
"['ped', 'solicit', 'dia', 'previsa', 'cheg', 'ate', 'dia', 'por', 'ontem', 'dia', 'inici', 'tard', 'produt', 'cheg', 'tud', 'corret']",1.0
['recom'],1.0
"['verdad', 'nao', 'sei', 'indic', 'loj', 'pois', 'ped', 'pom', 'sant', 'cheg', 'problem', 'outr', 'produt', 'pag', 'send', 'nao', 'produt']",1.0
"['ped', 'nao', 'entreg', 'nao', 'dad', 'nenhum', 'satistaca']",0.0
['excelent'],1.0
"['gost', 'so', 'ache', 'apos', 'confirmaca', 'pagament', 'demorara', 'post', 'produt']",1.0
"['referent', 'ped', 'vez', 'vem', 'fal', 'ped', 'tres', 'ns', 'so', 'vei']",0.0
"['cortin', 'bonitaperfeit', 'condicoescheg', 'certinh', 'conform', 'descrit', 'cortin', 'parec', 'tafetalembr', 'cetimfic', 'bonit', 'quart', 'filhaescurec', 'bem', 'pois', 'atras', 'taf']",1.0
"['praz', 'entreg', 'ate', 'dia', 'marc', 'cheg', 'dia', 'marc', 'tud', 'corret', 'relogi', 'bonit', 'parabens']",1.0
"['produt', 'cheg', 'rap', 'problem']",1.0
"['produt', 'cheg', 'antes', 'praz', 'compr', 'pratic', 'rap']",1.0
"['satisfeit', 'not']",1.0
['gost'],1.0
"['palhac', 'mes', 'aind', 'nao', 'cheg', 'der', 'praz', 'ja', 'pass', 'faz', 'temp', 'nad', 'pior', 'ja', 'pagu', 'indign']",0.0
"['precis', 'envi', 'volt', 'ped']",0.0
"['produt', 'aind', 'nao', 'entreg']",0.0
"['encomend', 'errad']",0.0
"['opinia', 'produt', 'compr', 'cheg', 'praz', 'bom', 'obrig']",1.0
"['envi', 'colch', 'separ', 'q', 'abrir', 'reclamaca', 'porqu', 'cheg', 'not', 'fiscal', 'c', 'valor', 'contud', 'so', 'cheg', 'dias', 'entreg', 'segund', 'nao', 'faz', 'sent']",0.0
"['olha', 'nao', 'recebil', 'nad', 'aind', 'ja', 'descont', 'minhanfatur']",0.0
"['cheg', 'antes', 'esper', 'tud', 'certinh']",1.0
"['fiqu', 'decepcion', 'entreg', 'produt', 'praz', 'ate', 'dia', 'cont', 'produt', 'curt', 'famil', 'reveillon', 'nao', 'vai', 'possivel', 'nao', 'pod', 'confi']",0.0
"['pegu', 'encomend', 'correi']",1.0
"['lind', 'bem', 'grand', 'maior', 'q', 'pens', 'sup', 'recom']",1.0
['recom'],1.0
"['quant', 'entreg', 'antes', 'praz', 'agor', 'falt', 'sab', 'qualidad', 'produt']",1.0
"['dem', 'relogi', 'present', 'net', 'gost']",1.0
"['esta', 'parabens', 'entreg', 'entreg', 'antes', 'previst']",1.0
"['uso', 'cord', 'so', 'dai', 'fiz', 'ped', 'envi', 'viv', 'music', 'nao', 'temp', 'devolv', 'troc', 'dess', 'maneir', 'fic', 'duvid', 'inviavel', 'compr']",0.0
"['vendendor', 'perfeit', 'recom', 'tod']",1.0
"['fiqu', 'decepcion', 'ocorr', 'compr', 'sai', 'box', 'queen', 'sai', 'box', 'casal', 'dia', 'correi', 'entreg', 'pacot', 'cont', 'apen', 'sai', 'box', 'casal', 'falt', 'sai', 'queen']",0.0
"['produt', 'otim', 'acab', 'encaix', 'corret', 'prec', 'acessivel', 'fiqu', 'satisfeit', 'recom']",1.0
"['boa', 'entregapor', 'carta', 'bloqu', 'apos', 'compralog', 'apos', 'faz', 'compr', 'dia', 'seguint', 'bb', 'avis', 'bloqu', 'carta', 'credit']",1.0
"['dentr', 'praz', 'sempr']",1.0
"['parabens', 'atend', 'produt', 'entregu', 'antes', 'praz', 'opca', 'acompanh', 'ped', 'bom']",1.0
"['produt', 'boa', 'qualidad']",1.0
"['tud', 'ok', 'receb', 'praz']",1.0
"['satisfeit', 'agradec', 'bom', 'servic', 'prest', 'obrig', 'elton']",1.0
"['entreg', 'antes', 'praz', 'tud', 'ok']",1.0
['gost'],1.0
"['produt', 'bom', 'vem', 'manual', 'nao', 'exist', 'informaca', 'carreg', 'bat', 'quant', 'temp', 'pra', 'carreg', 'duraca', 'bat', 'voltag', 'precis', 'carreg', 'part']",1.0
"['produt', 'cheg', 'otim', 'condico', 'bem', 'antes', 'praz', 'entreg']",1.0
['ok'],1.0
"['surpreend', 'entreg', 'dias', 'compr', 'incrivel', 'obrig']",1.0
"['entreg', 'sup', 'rap', 'produt', 'cheg', 'bem', 'embal']",1.0
['excelent'],1.0
"['entreg', 'produt', 'errad', 'diferent', 'anunc', 'defeit', 'nao', 'consig', 'contat', 'lannist', 'pois', 'vend', 'feit', 'parceir', 'ja', 'envi', 'mensagens', 'nad', 'agor']",0.0
"['tud', 'transcorr', 'dentr', 'normal']",1.0
"['produt', 'vei', 'embal', 'apen', 'fragil', 'envelop', 'ocasion', 'fat', 'caix', 'cartuch', 'fic', 'total', 'destru']",0.0
"['loj', 'confiavel']",1.0
['perfeitoador'],1.0
"['entreg', 'sup', 'rap', 'produt', 'otim']",1.0
['excelent'],1.0
['gost'],1.0
"['acho', 'safad', 'jeit', 'vcs', 'trabalh', 'compr', 'mercador', 'ate', 'agor', 'nao', 'receb']",0.0
"['cheg', 'praz', 'determin', 'bem', 'embrulh', 'satisfeit']",1.0
"['vei', 'barr', 'frald', 'pod', 'melhor']",0.0
"['tud', 'dentr', 'combin']",1.0
['otim'],1.0
"['entreg', 'praz']",1.0
"['produt', 'otim', 'qualidad', 'cheg', 'antes', 'praz']",1.0
"['receb', 'produt', 'diferent', 'descrit', 'nao', 'consig', 'troc', 'sit']",0.0
"['loj', 'nunc']",0.0
"['ped', 'produt', 'errad', 'solicit', 'autorizaca', 'devoluca', 'ate', 'agor', 'respost']",1.0
['otim'],1.0
"['aind', 'nao', 'receb', 'produt']",0.0
"['entreg', 'pod', 'rap']",1.0
"['produt', 'nao', 'entreg', 'correi', 'nao', 'receb', 'local', 'nao', 'consig', 'fal', 'loj', 'resolv']",0.0
"['produt', 'roub', 'poss', 'correi', 'nao', 'culp', 'loj']",1.0
"['produt', 'sao', 'excelent', 'sensacion']",1.0
['bom'],1.0
"['plen', 'satisfeit']",1.0
"['sup', 'rap']",1.0
"['ador', 'cortin', 'material', 'bem', 'bom', 'vei', 'perfeit', 'estad', 'cor', 'model', 'corretissimorecom']",1.0
"['cheg', 'praz', 'problemasrecom']",1.0
"['esper', 'ate', 'hoj']",0.0
"['pessim', 'material', 'falt', 'respeit', 'consumidor', 'mand', 'cor', 'q', 'bem', 'entend']",0.0
"['cheg', 'antes', 'praz', 'perfeit', 'condico', 'recom']",1.0
"['nao', 'gost', 'produt', 'fiz', 'instalaca', 'nao', 'funcion', 'muitob']",0.0
"['cheg', 'kit', 'colch', 'por', 'nao', 'cheg', 'mant', 'ros', 'app', 'entreg']",0.0
"['produt', 'conform', 'solicit']",1.0
"['cheg', 'rap', 'd']",1.0
"['bom', 'produt']",1.0
"['pilh', 'vier', 'errad']",1.0
"['entreg', 'rap', 'direit']",1.0
"['recom', 'segur', 'loj', 'tod', 'produt', 'cheg', 'bem', 'antes', 'praz', 'esper', 'sup', 'bem', 'embal', 'not', 'fiscal', 'certez', 'volt', 'compr', 'dess', 'loj']",1.0
"['bom', 'equip']",1.0
"['produt', 'nao', 'entreg']",0.0
['obrig'],1.0
"['objet', 'vei', 'perfeit', 'condico', 'super', 'expect', 'excelent', 'produt', 'obrig']",1.0
"['relogi', 'entreg', 'masc', 'nao', 'receb']",0.0
"['produt', 'maravilh', 'conform', 'demonstr', 'sit', 'cheg', 'ate', 'antes', 'praz', 'final']",1.0
"['entreg', 'praz', 'excelent', 'produt']",1.0
"['recom', 'produt', 'primeir', 'qualidad', 'entreg', 'bem', 'antes', 'praz', 'super', 'espect', 'ta', 'recomend']",1.0
"['produt', 'vei', 'nenhum', 'problem', 'cheg', 'antes', 'praz', 'estipul', 'simpl', 'mont', 'recom']",1.0
"['mand', 'churrasqueir', 'marc', 'diferent', 'sit', 'cheg', 'tod', 'oxid', 'aguard', 'devolvel']",0.0
['not'],0.0
"['produt', 'bomconfortavel']",1.0
[],1.0
"['relogi', 'lind', 'bem', 'embal', 'perfeit']",1.0
"['dentr', 'praz', 'tud', 'cert', 'produt']",1.0
"['gost', 'lind', 'aind', 'nao', 'use', 'nao', 'poss', 'avali', 'mant', 'gel', 'legal']",1.0
"['exelent', 'fornecedor']",1.0
"['so', 'nao', 'dei', 'estrel', 'pois', 'tesour', 'desb', 'vei', 'pequen', 'defeit', 'lamin', 'ja', 'resolv']",1.0
